CLAIM DATE,TRADECODE,STATE,Completed,EasePlacing,TimetoSolution,CompleteSolution,ContractorKnowledge,ProfessionalContracter,KeptInformed,OverallSat,RenewalLiklhd,channel,cont_id,q10new,RenewalDate,Renewal,CustSatQual
6/11/2013,Electrical,TN,1,5,5,5,5,5,5,5,3,Real Estate,10348947501,10,5/1/2014,1,Very Satisfied
6/12/2013,Appliance,CA,1,5,4,1,3,1,9,2,3,Direct To Consumer,10368942401,7,5/1/2014,1,Dissatisfied
6/13/2013,Air Conditioning,SC,1,5,4,4,4,5,5,5,5,Real Estate,10359895201,10,5/1/2014,1,Very Satisfied
6/13/2013,Appliance,CA,2,2,2,2,3,3,2,2,2,Renewal,10335289602,3,5/1/2014,1,Dissatisfied
6/15/2013,Plumbing,TX,2,2,1,1,1,1,1,1,1,Direct To Consumer,10366149901,2,5/1/2014,1,Very Dissatisfied
6/17/2013,Plumbing,AZ,1,4,4,4,3,4,4,5,4,Real Estate,10368525601,7,5/1/2014,1,Very Satisfied
6/17/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,3,Renewal,10310634203,8,5/1/2014,1,Very Satisfied
7/7/2013,Air Conditioning,TX,2,5,4,1,9,5,1,2,2,Renewal,10259273602,4,5/1/2014,1,Dissatisfied
7/13/2013,Pool or Spa,CA,2,3,1,1,1,9,1,2,4,Renewal,10191942709,5,5/1/2014,1,Dissatisfied
7/19/2013,Appliance,TX,1,5,5,5,5,5,5,5,5,Renewal,10327218802,10,5/1/2014,1,Very Satisfied
7/20/2013,M,CA,1,1,3,5,5,1,1,2,2,Renewal,10155314306,0,5/1/2014,1,Dissatisfied
7/26/2013,Air Conditioning,FL,1,5,5,5,5,5,5,5,5,Direct To Consumer,10367426501,10,5/1/2014,1,Very Satisfied
8/3/2013,Appliance,CA,1,5,4,5,5,5,5,5,5,Renewal,10221263706,10,5/1/2014,1,Very Satisfied
8/16/2013,Appliance,TX,1,5,2,5,5,5,2,3,4,Direct To Consumer,10362591001,5,5/1/2014,1,Neutral
8/19/2013,Garage Door Opener,CA,1,5,5,5,5,5,5,5,5,Renewal,10339859302,10,5/1/2014,1,Very Satisfied
8/31/2013,Air Conditioning,CA,2,3,3,2,3,5,3,3,3,Renewal,10184597013,6,5/1/2014,1,Neutral
9/6/2013,M,MS,1,5,5,4,5,5,5,4,5,Renewal,10086767608,10,5/1/2014,1,Satisfied
9/17/2013,M,FL,1,5,3,3,5,5,3,5,5,Direct To Consumer,10364968601,10,5/1/2014,1,Very Satisfied
9/24/2013,Air Conditioning,MS,1,3,5,5,5,5,4,4,3,Real Estate,10369497201,9,5/1/2014,1,Satisfied
11/1/2013,Air Conditioning,CO,1,5,4,5,5,5,4,5,4,Renewal,10339603102,9,5/1/2014,1,Very Satisfied
11/2/2013,Plumbing,CA,2,9,9,9,9,9,9,9,2,Real Estate,10370780101,97,5/1/2014,1,Very Dissatisfied
11/12/2013,Air Conditioning,TN,1,5,5,5,5,5,5,5,5,Renewal,10278187904,10,5/1/2014,1,Very Satisfied
12/7/2013,Air Conditioning,CA,2,3,1,1,3,1,3,1,1,Renewal,10334749102,0,5/1/2014,1,Very Dissatisfied
12/16/2013,Appliance,TX,1,3,2,4,4,1,1,2,3,Direct To Consumer,10367492301,4,5/1/2014,1,Dissatisfied
1/7/2014,Air Conditioning,KY,1,4,3,1,4,4,3,2,4,Renewal,10310867003,5,5/1/2014,1,Dissatisfied
2/6/2014,M,NV,2,NA,4,4,5,3,1,2,NA,Renewal,10335725402,7,5/1/2014,1,Dissatisfied
2/21/2014,Plumbing,MD,1,5,3,2,2,5,3,3,5,Renewal,10259508405,9,5/1/2014,1,Neutral
3/28/2014,Electrical,MS,1,5,3,3,4,1,1,1,4,Direct To Consumer,10366576001,5,5/1/2014,1,Very Dissatisfied
2/7/2013,M,TX,1,5,5,5,5,5,5,5,5,Real Estate,10344043801,10,5/2/2014,1,Very Satisfied
3/12/2013,Plumbing,NV,2,NA,NA,NA,NA,NA,NA,9,NA,Renewal,10306871103,97,5/2/2014,1,Very Dissatisfied
5/8/2013,Plumbing,OH,1,5,5,5,5,5,5,5,5,Direct To Consumer,10367398801,10,5/2/2014,1,Very Satisfied
5/8/2013,Pool or Spa,FL,2,5,5,5,5,5,5,9,5,Real Estate,10370545101,10,5/2/2014,1,Very Dissatisfied
5/13/2013,Plumbing,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10367530301,10,5/2/2014,1,Very Satisfied
5/22/2013,Air Conditioning,TX,1,5,2,4,4,4,4,4,4,Renewal,10059444414,8,5/2/2014,1,Satisfied
6/6/2013,Air Conditioning,GA,2,2,1,1,1,1,1,1,1,Renewal,10003283708,2,5/2/2014,1,Very Dissatisfied
6/6/2013,Appliance,VA,1,5,5,5,5,5,5,5,5,Renewal,10259739405,10,5/2/2014,1,Very Satisfied
6/10/2013,Air Conditioning,AZ,2,2,2,1,9,1,1,2,3,Renewal,10336126902,97,5/2/2014,1,Dissatisfied
6/17/2013,Air Conditioning,SC,1,4,5,5,2,2,4,4,3,Real Estate,10349026301,7,5/2/2014,1,Satisfied
6/18/2013,Pool or Spa,TX,1,4,2,5,5,5,1,2,3,Direct To Consumer,10367568601,4,5/2/2014,1,Dissatisfied
6/28/2013,Air Conditioning,GA,1,5,5,5,4,1,5,3,5,Renewal,10336916302,9,5/2/2014,1,Neutral
7/5/2013,Air Conditioning,CA,2,5,5,4,2,4,3,2,4,Renewal,10310095603,7,5/2/2014,1,Dissatisfied
7/5/2013,Air Conditioning,TX,1,3,3,4,4,4,3,4,3,Renewal,10337351702,6,5/2/2014,1,Satisfied
7/12/2013,Appliance,AZ,1,5,5,5,5,5,5,5,5,Direct To Consumer,10366171001,10,5/2/2014,1,Very Satisfied
7/16/2013,Plumbing,VA,2,5,3,1,2,4,2,1,3,Direct To Consumer,10367573001,2,5/2/2014,1,Very Dissatisfied
7/17/2013,Air Conditioning,NC,1,4,4,4,5,5,5,3,1,Renewal,10335474002,9,5/2/2014,1,Neutral
7/18/2013,Air Conditioning,SC,1,5,5,5,9,5,5,5,5,Real Estate,10370499301,10,5/2/2014,1,Very Satisfied
7/23/2013,Plumbing,WA,1,5,5,5,5,2,9,4,3,Real Estate,10369881301,7,5/2/2014,1,Satisfied
7/24/2013,Plumbing,CA,1,4,4,5,4,2,4,3,4,Direct To Consumer,10367600201,7,5/2/2014,1,Neutral
7/28/2013,Appliance,NC,1,NA,NA,NA,NA,NA,NA,5,5,Renewal,10206152808,9,5/2/2014,1,Very Satisfied
8/1/2013,Electrical,VA,1,5,5,5,5,3,1,5,4,Direct To Consumer,10367534101,8,5/2/2014,1,Very Satisfied
8/12/2013,Appliance,TN,1,3,5,5,5,5,5,5,4,Direct To Consumer,10367552201,8,5/2/2014,1,Very Satisfied
8/13/2013,M,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10367580201,10,5/2/2014,1,Very Satisfied
8/17/2013,Electrical,CA,1,5,5,5,5,5,5,5,5,Real Estate,10351550601,10,5/2/2014,1,Very Satisfied
8/19/2013,Air Conditioning,CA,1,5,5,5,5,4,5,4,5,Renewal,10339488602,10,5/2/2014,1,Satisfied
8/23/2013,Appliance,VA,1,5,5,5,5,5,5,5,5,Renewal,10310951703,10,5/2/2014,1,Very Satisfied
10/7/2013,Garage Door Opener,TX,2,4,3,1,4,4,1,2,3,Renewal,10040814207,2,5/2/2014,1,Dissatisfied
11/2/2013,Appliance,CA,1,NA,NA,NA,NA,NA,NA,4,4,Renewal,10184576811,7,5/2/2014,1,Satisfied
11/13/2013,M,OH,1,4,4,2,3,1,2,1,2,Renewal,10310834003,2,5/2/2014,1,Very Dissatisfied
11/28/2013,Plumbing,FL,1,4,5,5,5,5,3,4,3,Renewal,10341727102,5,5/2/2014,1,Satisfied
12/11/2013,Appliance,PA,1,5,2,3,5,5,3,4,5,Renewal,10282257704,8,5/2/2014,1,Satisfied
1/7/2014,Garage Door Opener,CA,1,5,5,5,5,5,4,4,5,Renewal,10310581303,9,5/2/2014,1,Satisfied
4/30/2014,Appliance,TX,2,5,4,9,1,4,9,3,3,Renewal,10057939210,5,5/2/2014,1,Neutral
4/30/2014,Appliance,TX,2,4,1,1,9,1,1,1,1,Renewal,10336100202,0,5/2/2014,1,Very Dissatisfied
4/26/2013,Garage Door Opener,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10368000001,10,5/3/2014,1,Very Satisfied
5/15/2013,Plumbing,CA,1,5,4,2,2,2,5,2,3,Renewal,10311115403,6,5/3/2014,1,Dissatisfied
5/18/2013,Plumbing,FL,1,5,3,3,5,5,1,4,4,Renewal,10339725202,7,5/3/2014,1,Satisfied
5/31/2013,M,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10367501401,10,5/3/2014,1,Very Satisfied
6/2/2013,Appliance,CA,1,NA,NA,NA,NA,NA,NA,4,4,Renewal,10284445304,8,5/3/2014,1,Satisfied
6/17/2013,Appliance,CA,2,NA,NA,NA,NA,NA,NA,4,NA,Renewal,10310576303,9,5/3/2014,1,Satisfied
6/18/2013,M,TX,1,5,4,5,5,5,5,5,4,Renewal,10058265314,7,5/3/2014,1,Very Satisfied
7/16/2013,Air Conditioning,CA,1,4,4,4,4,4,4,2,5,Renewal,10184505910,8,5/3/2014,1,Dissatisfied
7/20/2013,Appliance,AR,1,5,5,5,5,5,5,5,5,Direct To Consumer,10366163301,10,5/3/2014,1,Very Satisfied
7/24/2013,Air Conditioning,CA,1,5,5,1,5,5,5,1,2,Renewal,10173808216,0,5/3/2014,1,Very Dissatisfied
8/2/2013,Appliance,CA,1,5,5,5,5,5,5,5,4,Real Estate,10370372101,10,5/3/2014,1,Very Satisfied
8/2/2013,Appliance,MS,1,5,5,5,5,5,5,5,5,Renewal,10078289707,10,5/3/2014,1,Very Satisfied
8/14/2013,M,CA,2,5,4,1,5,5,3,1,4,Renewal,10169558407,5,5/3/2014,1,Very Dissatisfied
8/30/2013,Appliance,TX,2,2,3,1,1,1,2,1,2,Renewal,10284858904,3,5/3/2014,1,Very Dissatisfied
9/6/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,4,Direct To Consumer,10367777301,10,5/3/2014,1,Very Satisfied
9/7/2013,M,AZ,1,5,5,5,5,5,5,5,NA,Renewal,10311937403,10,5/3/2014,1,Very Satisfied
9/9/2013,Plumbing,CA,1,3,5,5,5,5,3,5,4,Renewal,10159837307,8,5/3/2014,1,Very Satisfied
9/13/2013,Air Conditioning,AZ,1,4,2,5,5,5,2,5,3,Renewal,10090878707,6,5/3/2014,1,Very Satisfied
9/15/2013,Air Conditioning,CA,2,NA,3,2,5,5,1,2,3,Renewal,10339786702,4,5/3/2014,1,Dissatisfied
9/27/2013,Appliance,TX,1,4,1,1,2,2,3,2,2,Direct To Consumer,10368327701,2,5/3/2014,1,Dissatisfied
10/23/2013,Plumbing,PA,2,1,1,1,1,1,1,1,1,Renewal,10339846102,0,5/3/2014,1,Very Dissatisfied
12/2/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10365594101,10,5/3/2014,1,Very Satisfied
12/7/2013,Plumbing,TX,1,5,5,5,5,5,5,5,5,Direct To Consumer,10361848501,10,5/3/2014,1,Very Satisfied
1/18/2014,Air Conditioning,TX,2,4,1,1,1,1,1,1,3,Renewal,10058087111,6,5/3/2014,1,Very Dissatisfied
1/30/2014,Air Conditioning,MS,1,5,5,5,5,5,5,5,5,Renewal,10078111907,10,5/3/2014,1,Very Satisfied
3/2/2014,Air Conditioning,TX,2,1,1,1,1,1,1,1,1,Renewal,10068814508,1,5/3/2014,1,Very Dissatisfied
3/24/2014,Air Conditioning,NV,2,1,1,1,1,1,1,1,1,Direct To Consumer,10360320001,0,5/3/2014,1,Very Dissatisfied
4/28/2014,Appliance,CA,1,5,5,5,5,5,5,5,5,Real Estate,10369282501,10,5/3/2014,1,Very Satisfied
6/2/2013,Air Conditioning,TX,2,4,2,2,1,1,2,1,2,Renewal,10060512909,1,5/4/2014,1,Very Dissatisfied
6/4/2013,Air Conditioning,VA,1,3,4,5,4,5,4,4,4,Direct To Consumer,10367891701,10,5/4/2014,1,Satisfied
6/17/2013,Air Conditioning,AZ,1,5,5,5,5,5,5,4,5,Renewal,10339663802,5,5/4/2014,1,Satisfied
7/16/2013,Air Conditioning,CA,1,4,5,5,5,5,9,5,5,Renewal,10183685715,10,5/4/2014,1,Very Satisfied
8/11/2013,Air Conditioning,FL,1,5,4,4,5,5,4,5,4,Direct To Consumer,10367801801,10,5/4/2014,1,Very Satisfied
10/15/2013,M,TX,2,2,NA,NA,NA,NA,NA,2,4,Renewal,10337211302,3,5/4/2014,1,Dissatisfied
10/22/2013,Plumbing,CA,1,3,1,3,4,4,1,1,3,Renewal,10184331108,0,5/4/2014,1,Very Dissatisfied
12/11/2013,Air Conditioning,MS,1,3,4,2,1,3,3,2,4,Renewal,10311502803,10,5/4/2014,1,Dissatisfied
1/3/2014,Appliance,TX,2,5,2,1,1,2,3,1,5,Renewal,10058282208,8,5/4/2014,1,Very Dissatisfied
3/28/2014,Appliance,VA,2,3,1,1,9,1,1,1,1,Renewal,10287889404,0,5/4/2014,1,Very Dissatisfied
5/11/2013,Air Conditioning,TX,1,5,4,4,5,5,5,4,4,Direct To Consumer,10368004601,9,5/5/2014,1,Satisfied
5/15/2013,Air Conditioning,TX,1,5,5,5,5,1,3,2,4,Portfolio Management,10370604901,7,5/5/2014,1,Dissatisfied
5/22/2013,Appliance,TX,2,NA,NA,NA,NA,NA,NA,2,1,Real Estate,10365356401,1,5/5/2014,1,Dissatisfied
5/25/2013,Pool or Spa,TX,2,5,1,1,1,1,1,1,4,Renewal,10072989908,7,5/5/2014,1,Very Dissatisfied
5/29/2013,Appliance,TX,2,4,9,1,1,1,1,2,3,Renewal,10061187210,4,5/5/2014,1,Dissatisfied
6/4/2013,Pool or Spa,CA,2,2,3,3,3,3,3,1,2,Renewal,10312419703,2,5/5/2014,1,Very Dissatisfied
6/12/2013,Air Conditioning,NJ,1,5,5,5,5,5,5,5,5,Real Estate,10369030401,10,5/5/2014,1,Very Satisfied
6/15/2013,Electrical,CA,1,4,5,1,5,5,1,5,5,Renewal,10304666903,8,5/5/2014,1,Very Satisfied
6/24/2013,Appliance,NC,2,5,1,1,2,1,1,1,3,Renewal,10287090804,3,5/5/2014,1,Very Dissatisfied
7/11/2013,Plumbing,FL,1,5,4,4,4,2,4,2,5,Direct To Consumer,10368175901,10,5/5/2014,1,Dissatisfied
7/17/2013,Air Conditioning,TX,1,NA,NA,NA,NA,NA,NA,5,NA,Real Estate,10371363001,8,5/5/2014,1,Very Satisfied
8/29/2013,M,MD,1,5,5,5,5,5,4,5,5,Renewal,10257659705,10,5/5/2014,1,Very Satisfied
8/30/2013,Pool or Spa,CA,1,5,5,5,5,5,4,5,5,Renewal,10312669403,10,5/5/2014,1,Very Satisfied
9/22/2013,Garage Door Opener,CA,1,5,5,5,5,5,5,5,5,Renewal,10224563406,9,5/5/2014,1,Very Satisfied
9/26/2013,M,CA,1,5,5,5,5,5,5,5,5,Renewal,10259804305,9,5/5/2014,1,Very Satisfied
10/1/2013,M,VA,1,5,4,4,3,3,4,5,1,Renewal,10256453505,9,5/5/2014,1,Very Satisfied
11/27/2013,Electrical,NC,1,4,4,4,5,4,5,5,4,Renewal,10206833210,9,5/5/2014,1,Very Satisfied
11/30/2013,Air Conditioning,MS,1,NA,NA,NA,NA,NA,NA,1,NA,Renewal,10247189905,1,5/5/2014,1,Very Dissatisfied
11/30/2013,Appliance,TX,2,4,1,1,9,9,1,1,3,Direct To Consumer,10367902201,0,5/5/2014,1,Very Dissatisfied
12/21/2013,Plumbing,KS,1,NA,NA,NA,NA,NA,NA,5,NA,Renewal,10309174903,8,5/5/2014,1,Very Satisfied
12/30/2013,Pool or Spa,TX,2,NA,NA,NA,NA,NA,NA,2,NA,Renewal,10259260505,5,5/5/2014,1,Dissatisfied
1/23/2014,Appliance,CA,1,5,5,5,5,5,5,5,5,Renewal,10313057303,10,5/5/2014,1,Very Satisfied
3/19/2014,Plumbing,TX,1,5,5,5,5,5,5,5,5,Renewal,10337251602,10,5/5/2014,1,Very Satisfied
4/7/2014,Air Conditioning,CA,1,4,4,4,4,4,4,5,5,Real Estate,10370311901,9,5/5/2014,1,Very Satisfied
2/13/2013,Appliance,GA,1,5,5,5,5,5,5,5,5,Renewal,10272941504,10,5/6/2014,1,Very Satisfied
5/28/2013,Plumbing,GA,1,5,5,5,4,3,5,4,3,Real Estate,10371108101,7,5/6/2014,1,Satisfied
6/3/2013,Pool or Spa,CA,2,4,9,9,5,5,4,5,4,Renewal,10338640202,8,5/6/2014,1,Very Satisfied
6/17/2013,Appliance,OR,1,5,5,5,5,5,5,5,5,Renewal,10256526105,9,5/6/2014,1,Very Satisfied
6/18/2013,Air Conditioning,AZ,1,5,5,5,9,4,3,5,5,Renewal,10101184709,10,5/6/2014,1,Very Satisfied
6/28/2013,M,WA,1,1,1,1,1,1,1,1,1,Real Estate,10372949001,0,5/6/2014,1,Very Dissatisfied
6/28/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,5,Renewal,10255377505,10,5/6/2014,1,Very Satisfied
8/19/2013,Appliance,CA,2,NA,NA,NA,NA,NA,NA,9,2,Renewal,10288673304,2,5/6/2014,1,Very Dissatisfied
10/4/2013,Appliance,TX,1,3,3,3,5,5,4,3,3,Renewal,10287079004,5,5/6/2014,1,Neutral
10/29/2013,Air Conditioning,CA,1,5,5,5,5,5,5,5,5,Renewal,10185033409,10,5/6/2014,1,Very Satisfied
1/21/2014,Appliance,TX,1,4,4,4,4,4,3,5,5,Renewal,10060978611,9,5/6/2014,1,Very Satisfied
2/12/2014,Electrical,NC,1,3,3,4,2,5,3,3,5,Renewal,10218017213,10,5/6/2014,1,Neutral
3/18/2014,Plumbing,IN,1,5,5,5,5,5,5,5,5,Renewal,10340167102,10,5/6/2014,1,Very Satisfied
4/3/2014,M,CA,2,4,5,1,1,1,1,1,3,Renewal,10337461802,5,5/6/2014,1,Very Dissatisfied
5/28/2013,Pool or Spa,TX,2,4,9,9,9,9,5,1,3,Renewal,10059896010,5,5/7/2014,1,Very Dissatisfied
6/16/2013,Air Conditioning,WV,1,5,4,5,5,5,4,5,5,Real Estate,10363642801,10,5/7/2014,1,Very Satisfied
7/6/2013,Plumbing,TN,1,5,3,3,5,5,3,9,4,Renewal,10311504703,9,5/7/2014,1,Very Dissatisfied
8/12/2013,Plumbing,MS,1,5,5,5,5,5,5,5,5,Real Estate,10361402901,10,5/7/2014,1,Very Satisfied
9/1/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Renewal,10060515208,10,5/7/2014,1,Very Satisfied
10/19/2013,Air Conditioning,TX,1,1,1,1,5,5,1,1,1,Renewal,10338715102,0,5/7/2014,1,Very Dissatisfied
11/18/2013,Appliance,CA,1,4,4,4,3,3,4,3,3,Renewal,10225298906,8,5/7/2014,1,Neutral
12/16/2013,Air Conditioning,FL,1,NA,NA,NA,NA,NA,NA,5,NA,Renewal,10018916008,10,5/7/2014,1,Very Satisfied
5/10/2013,Appliance,TX,1,5,5,5,5,5,9,5,5,Direct To Consumer,10368106301,10,5/8/2014,1,Very Satisfied
5/12/2013,Air Conditioning,VA,2,4,4,3,1,1,4,4,5,Direct To Consumer,10368110001,9,5/8/2014,1,Satisfied
5/12/2013,Plumbing,TX,2,2,1,1,5,5,1,1,2,Renewal,10311734803,0,5/8/2014,1,Very Dissatisfied
5/14/2013,Appliance,CA,1,3,NA,NA,NA,NA,NA,4,5,Renewal,10184056611,9,5/8/2014,1,Satisfied
6/5/2013,Air Conditioning,FL,1,NA,NA,NA,NA,NA,NA,5,3,Renewal,10340314602,10,5/8/2014,1,Very Satisfied
7/9/2013,Air Conditioning,FL,1,5,5,5,4,2,2,4,5,Renewal,10340316002,8,5/8/2014,1,Satisfied
7/16/2013,Garage Door Opener,AZ,1,5,5,5,5,5,5,5,5,Renewal,10095076907,10,5/8/2014,1,Very Satisfied
7/25/2013,Appliance,TX,2,5,2,2,1,3,1,2,4,Direct To Consumer,10368060301,97,5/8/2014,1,Dissatisfied
9/26/2013,Air Conditioning,FL,1,5,5,5,5,5,5,5,5,Renewal,10339871302,10,5/8/2014,1,Very Satisfied
10/18/2013,M,TX,2,5,2,2,2,2,4,9,4,Renewal,10225038406,97,5/8/2014,1,Very Dissatisfied
11/5/2013,Appliance,TX,2,3,1,1,1,1,2,1,2,Renewal,10061048112,0,5/8/2014,1,Very Dissatisfied
11/14/2013,Air Conditioning,TX,1,NA,NA,NA,NA,NA,NA,4,5,Renewal,10072988810,10,5/8/2014,1,Satisfied
12/30/2013,Plumbing,FL,1,5,2,5,5,5,3,4,5,Renewal,10312650903,9,5/8/2014,1,Satisfied
3/24/2014,Plumbing,TX,1,5,2,1,5,3,1,1,2,Renewal,10286432104,2,5/8/2014,1,Very Dissatisfied
4/21/2014,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Direct To Consumer,10366368101,9,5/8/2014,1,Very Satisfied
4/28/2014,Plumbing,SC,1,5,4,5,4,5,9,5,5,Renewal,10283853004,9,5/8/2014,1,Very Satisfied
4/19/2013,Air Conditioning,GA,1,5,5,5,2,1,2,4,3,Real Estate,10354536501,8,5/9/2014,1,Satisfied
5/16/2013,Air Conditioning,TN,1,NA,NA,NA,NA,NA,NA,5,NA,Renewal,10287049704,10,5/9/2014,1,Very Satisfied
5/22/2013,Plumbing,CA,1,5,5,5,5,4,9,5,5,Renewal,10181539325,10,5/9/2014,1,Very Satisfied
6/14/2013,Appliance,CA,1,5,5,5,5,5,5,5,5,Real Estate,10370346901,10,5/9/2014,1,Very Satisfied
6/18/2013,M,TX,2,NA,NA,NA,NA,NA,NA,NA,NA,Renewal,10312460203,NA,5/9/2014,1,Very Dissatisfied
6/20/2013,Electrical,VA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10368282201,10,5/9/2014,1,Very Satisfied
6/28/2013,Appliance,TX,2,5,1,1,4,1,1,1,3,Direct To Consumer,10367283701,4,5/9/2014,1,Very Dissatisfied
7/22/2013,Air Conditioning,OH,1,5,5,5,5,5,5,5,5,Real Estate,10370288001,10,5/9/2014,1,Very Satisfied
7/29/2013,Air Conditioning,TX,2,NA,NA,NA,NA,NA,NA,2,NA,Renewal,10251935205,7,5/9/2014,1,Dissatisfied
8/13/2013,M,VA,1,4,5,5,5,5,4,5,2,Renewal,10338140102,8,5/9/2014,1,Very Satisfied
9/2/2013,Electrical,VA,1,4,4,4,4,4,9,3,3,Direct To Consumer,10367685801,5,5/9/2014,1,Neutral
9/16/2013,M,TN,1,NA,NA,NA,NA,NA,NA,2,NA,Renewal,10286490304,2,5/9/2014,1,Dissatisfied
10/2/2013,M,NM,1,NA,9,2,2,2,1,2,4,Renewal,10337625102,5,5/9/2014,1,Dissatisfied
10/28/2013,Air Conditioning,UT,2,5,4,2,3,4,3,4,4,Renewal,10203220810,8,5/9/2014,1,Satisfied
10/30/2013,M,CA,1,3,4,4,2,3,3,3,4,Renewal,10281349704,9,5/9/2014,1,Neutral
11/5/2013,M,OR,1,5,5,5,5,5,5,5,5,Renewal,10304677902,10,5/9/2014,1,Very Satisfied
11/8/2013,Garage Door Opener,CA,1,5,5,5,5,5,5,5,5,Direct To Consumer,10370589501,10,5/9/2014,1,Very Satisfied
11/12/2013,Appliance,TX,1,5,2,2,4,4,3,2,3,Renewal,10256803005,6,5/9/2014,1,Dissatisfied
11/20/2013,Plumbing,AZ,1,5,5,5,5,5,5,5,5,Renewal,10101434313,10,5/9/2014,1,Very Satisfied
11/25/2013,Appliance,SC,1,4,4,5,5,5,3,5,3,Renewal,10287165404,5,5/9/2014,1,Very Satisfied
12/16/2013,M,CA,1,5,5,2,3,2,1,3,NA,Renewal,10285533504,6,5/9/2014,1,Neutral
1/9/2014,Air Conditioning,KY,1,5,5,5,5,5,5,5,5,Renewal,10342256402,10,5/9/2014,1,Very Satisfied
1/16/2014,Air Conditioning,OH,2,4,1,1,1,1,1,1,2,Renewal,10281977804,3,5/9/2014,1,Very Dissatisfied
2/27/2014,M,AZ,1,5,5,1,1,1,5,5,5,Renewal,10092694203,10,5/9/2014,1,Very Satisfied
3/3/2014,Air Conditioning,NM,1,4,5,5,5,5,5,5,4,Real Estate,10370873001,9,5/9/2014,1,Very Satisfied
3/17/2014,Appliance,TX,2,5,NA,NA,NA,NA,NA,5,5,Renewal,10342226302,10,5/9/2014,1,Very Satisfied
3/19/2014,Appliance,TX,1,5,5,5,5,5,5,5,5,Renewal,10259016705,10,5/9/2014,1,Very Satisfied
3/22/2014,Electrical,VA,1,5,5,5,5,5,5,5,3,Real Estate,10370789201,8,5/9/2014,1,Very Satisfied
4/3/2014,Plumbing,FL,2,4,5,5,4,4,3,4,3,Real Estate,10371938601,8,5/9/2014,1,Satisfied
4/30/2014,Appliance,SC,2,NA,1,1,1,1,1,1,5,Renewal,10106398607,5,5/9/2014,1,Very Dissatisfied
5/10/2013,Air Conditioning,TX,1,5,1,2,2,1,1,2,1,Renewal,10339928202,4,5/10/2014,1,Dissatisfied
5/22/2013,Air Conditioning,TX,1,5,5,5,5,5,5,5,5,Direct To Consumer,10369104601,10,5/10/2014,1,Very Satisfied
6/10/2013,Air Conditioning,TN,1,5,5,5,5,5,5,5,4,Real Estate,10368951801,10,5/10/2014,1,Very Satisfied
6/13/2013,Appliance,TX,2,5,2,2,4,5,4,2,5,Renewal,10337647302,7,5/10/2014,1,Dissatisfied
7/7/2013,M,CA,1,5,5,5,5,5,4,5,5,Real Estate,10365024901,10,5/10/2014,1,Very Satisfied
7/17/2013,Garage Door Opener,FL,1,4,5,5,5,5,5,5,4,Renewal,10289613304,6,5/10/2014,1,Very Satisfied
8/19/2013,Appliance,OH,1,5,5,5,5,5,5,5,5,Renewal,10312812003,10,5/10/2014,1,Very Satisfied
8/27/2013,Appliance,CA,2,4,NA,NA,NA,NA,NA,1,4,Renewal,10312778503,1,5/10/2014,1,Very Dissatisfied
10/14/2013,Appliance,NV,1,5,5,5,5,5,5,5,5,Renewal,10286731504,10,5/10/2014,1,Very Satisfied
10/22/2013,Appliance,TX,2,5,5,5,1,1,5,1,5,Renewal,10337569902,5,5/10/2014,1,Very Dissatisfied
11/6/2013,Appliance,AR,1,NA,NA,NA,NA,NA,NA,5,NA,Direct To Consumer,10366757601,10,5/10/2014,1,Very Satisfied
11/26/2013,M,TX,1,5,5,5,5,5,5,5,5,Renewal,10223419106,10,5/10/2014,1,Very Satisfied
12/25/2013,Plumbing,AZ,1,5,5,5,5,5,5,4,4,Real Estate,10371419501,9,5/10/2014,1,Satisfied
1/7/2014,Air Conditioning,NC,1,5,4,5,5,4,4,4,5,Renewal,10283540204,10,5/10/2014,1,Satisfied
1/22/2014,Appliance,OR,1,5,5,4,9,2,5,4,5,Renewal,10283789104,8,5/10/2014,1,Satisfied
1/24/2014,Plumbing,TX,1,NA,3,5,4,5,3,4,4,Renewal,10285604604,8,5/10/2014,1,Satisfied
3/25/2014,Appliance,MD,1,5,NA,NA,NA,NA,NA,1,3,Renewal,10339243002,5,5/10/2014,1,Very Dissatisfied
3/28/2014,Plumbing,CA,2,4,4,2,2,3,3,3,4,Renewal,10259345505,7,5/10/2014,1,Neutral
4/25/2014,Appliance,TX,1,5,4,5,5,5,5,3,5,Real Estate,10371661501,8,5/10/2014,1,Neutral
4/30/2014,Air Conditioning,CA,1,4,2,2,2,3,1,3,2,Real Estate,10366234801,5,5/10/2014,1,Neutral
5/28/2013,Air Conditioning,VA,2,4,1,1,4,4,1,1,1,Direct To Consumer,10368395701,0,5/11/2014,1,Very Dissatisfied
